USERID,r_score,f_score,m_score,rfm_wscore,rfm_comb
84468,1,1,1,0.9999999999999999,111
84469,5,1,1,3.4,511
84470,5,1,1,3.4,511
84477,3,1,1,2.1999999999999997,311
84479,5,1,1,3.4,511
84482,4,1,1,2.8,411
84484,4,1,1,2.8,411
84487,3,1,1,2.1999999999999997,311
84491,3,1,1,2.1999999999999997,311
84492,2,1,1,1.6,211
84495,5,1,1,3.4,511
84497,3,1,1,2.1999999999999997,311
84498,3,1,1,2.1999999999999997,311
84499,1,1,1,0.9999999999999999,111
84502,5,1,1,3.4,511
84503,1,1,1,0.9999999999999999,111
84505,4,1,1,2.8,411
84507,5,1,1,3.4,511
84508,4,1,1,2.8,411
84509,5,1,1,3.4,511
84510,3,1,1,2.1999999999999997,311
84511,5,1,1,3.4,511
84512,5,1,1,3.4,511
84514,1,1,1,0.9999999999999999,111
84515,5,1,1,3.4,511
84517,5,1,1,3.4,511
84523,2,1,1,1.6,211
84525,5,1,1,3.4,511
84526,3,1,1,2.1999999999999997,311
84527,3,1,1,2.1999999999999997,311
84529,1,1,1,0.9999999999999999,111
84531,1,1,1,0.9999999999999999,111
84532,1,1,1,0.9999999999999999,111
84534,3,1,1,2.1999999999999997,311
84537,4,1,1,2.8,411
84539,2,1,1,1.6,211
84540,1,1,1,0.9999999999999999,111
84541,1,1,1,0.9999999999999999,111
84542,4,1,1,2.8,411
84543,1,1,1,0.9999999999999999,111
84545,4,1,1,2.8,411
84546,3,1,1,2.1999999999999997,311
84552,2,1,1,1.6,211
84553,4,1,1,2.8,411
84554,2,1,1,1.6,211
84556,5,1,1,3.4,511
84559,5,1,1,3.4,511
84562,4,1,1,2.8,411
84563,1,1,1,0.9999999999999999,111
84572,5,1,1,3.4,511
84574,3,1,1,2.1999999999999997,311
84576,3,1,1,2.1999999999999997,311
84577,5,1,1,3.4,511
84580,1,1,1,0.9999999999999999,111
84581,2,1,1,1.6,211
84582,4,1,1,2.8,411
84583,5,1,1,3.4,511
84584,3,1,1,2.1999999999999997,311
84586,5,1,1,3.4,511
84588,5,1,1,3.4,511
84590,2,1,1,1.6,211
84592,1,1,1,0.9999999999999999,111
84594,5,1,1,3.4,511
84595,3,1,1,2.1999999999999997,311
84597,4,1,1,2.8,411
84598,1,1,1,0.9999999999999999,111
84599,2,1,1,1.6,211
84601,4,1,1,2.8,411
84602,5,1,1,3.4,511
84605,5,1,1,3.4,511
84608,5,1,1,3.4,511
84610,2,1,1,1.6,211
84611,2,1,1,1.6,211
84612,1,1,1,0.9999999999999999,111
84614,1,1,1,0.9999999999999999,111
84615,3,1,1,2.1999999999999997,311
84616,3,1,1,2.1999999999999997,311
84618,3,1,1,2.1999999999999997,311
84619,5,1,1,3.4,511
84620,5,1,1,3.4,511
84621,4,1,1,2.8,411
84625,2,1,1,1.6,211
84626,3,1,1,2.1999999999999997,311
84628,1,1,1,0.9999999999999999,111
84632,3,1,1,2.1999999999999997,311
84635,2,1,1,1.6,211
84639,1,1,1,0.9999999999999999,111
84647,1,1,1,0.9999999999999999,111
84648,4,1,1,2.8,411
84649,1,1,1,0.9999999999999999,111
84650,2,1,1,1.6,211
84653,3,1,1,2.1999999999999997,311
84655,3,1,1,2.1999999999999997,311
84656,4,1,1,2.8,411
84657,5,1,1,3.4,511
84658,3,1,1,2.1999999999999997,311
84659,2,1,1,1.6,211
84660,4,1,1,2.8,411
84664,5,1,1,3.4,511
84665,5,1,1,3.4,511
84668,5,1,1,3.4,511
84669,3,1,1,2.1999999999999997,311
84670,2,1,1,1.6,211
84672,4,1,1,2.8,411
84673,5,1,1,3.4,511
84674,4,1,1,2.8,411
84675,2,1,1,1.6,211
84676,1,1,1,0.9999999999999999,111
84677,4,1,1,2.8,411
84679,4,1,1,2.8,411
84681,1,1,1,0.9999999999999999,111
84682,2,1,1,1.6,211
84685,4,1,1,2.8,411
84686,4,1,1,2.8,411
84692,3,1,1,2.1999999999999997,311
84693,5,1,1,3.4,511
84694,5,1,1,3.4,511
84696,3,1,1,2.1999999999999997,311
84697,4,1,1,2.8,411
84698,2,1,1,1.6,211
84699,4,1,1,2.8,411
84700,5,1,1,3.4,511
84701,5,1,1,3.4,511
84702,1,1,1,0.9999999999999999,111
84708,5,1,1,3.4,511
84709,1,1,1,0.9999999999999999,111
84711,2,1,1,1.6,211
84712,5,1,1,3.4,511
84713,4,1,1,2.8,411
84714,5,1,1,3.4,511
84715,5,1,1,3.4,511
84718,5,1,1,3.4,511
84720,2,1,1,1.6,211
84723,4,1,1,2.8,411
84724,5,1,1,3.4,511
84725,2,1,1,1.6,211
84726,4,1,1,2.8,411
84727,3,1,1,2.1999999999999997,311
84728,1,1,1,0.9999999999999999,111
84729,4,1,1,2.8,411
84731,3,1,1,2.1999999999999997,311
84734,1,1,1,0.9999999999999999,111
84735,5,1,1,3.4,511
84737,5,1,1,3.4,511
84738,5,2,1,3.7,521
84740,5,1,1,3.4,511
84741,4,1,1,2.8,411
84744,5,1,1,3.4,511
84745,3,1,1,2.1999999999999997,311
84747,4,1,1,2.8,411
84748,3,1,1,2.1999999999999997,311
84749,1,1,1,0.9999999999999999,111
84752,5,1,1,3.4,511
84755,4,1,1,2.8,411
84756,1,1,1,0.9999999999999999,111
84759,3,1,1,2.1999999999999997,311
84760,4,1,1,2.8,411
84762,2,1,1,1.6,211
84765,5,1,1,3.4,511
84769,2,1,1,1.6,211
84772,5,1,1,3.4,511
84775,5,1,1,3.4,511
84776,3,1,1,2.1999999999999997,311
84777,2,1,1,1.6,211
84778,4,1,1,2.8,411
84779,4,1,1,2.8,411
84780,3,1,1,2.1999999999999997,311
84781,3,1,1,2.1999999999999997,311
84784,2,1,1,1.6,211
84785,5,1,1,3.4,511
84791,1,1,1,0.9999999999999999,111
84792,3,1,1,2.1999999999999997,311
84793,3,1,1,2.1999999999999997,311
84794,1,1,1,0.9999999999999999,111
84797,2,1,1,1.6,211
84801,2,1,1,1.6,211
84802,5,1,1,3.4,511
84804,5,1,1,3.4,511
84805,1,1,1,0.9999999999999999,111
84808,3,1,1,2.1999999999999997,311
84810,4,1,1,2.8,411
84813,2,1,1,1.6,211
84815,3,1,1,2.1999999999999997,311
84816,1,1,1,0.9999999999999999,111
84817,5,1,1,3.4,511
84818,1,1,1,0.9999999999999999,111
84819,1,1,1,0.9999999999999999,111
84821,4,1,1,2.8,411
84825,4,1,1,2.8,411
84826,3,1,1,2.1999999999999997,311
84828,2,1,1,1.6,211
84830,5,1,1,3.4,511
84832,3,1,1,2.1999999999999997,311
84834,4,1,1,2.8,411
84835,2,1,1,1.6,211
84836,4,1,1,2.8,411
84837,2,1,1,1.6,211
84841,1,1,1,0.9999999999999999,111
84843,3,1,1,2.1999999999999997,311
84850,5,1,1,3.4,511
84854,5,1,1,3.4,511
84857,1,1,1,0.9999999999999999,111
84858,3,1,1,2.1999999999999997,311
84860,5,1,1,3.4,511
84861,2,1,1,1.6,211
84863,3,1,1,2.1999999999999997,311
84864,3,1,1,2.1999999999999997,311
84865,5,1,1,3.4,511
84866,5,1,1,3.4,511
84868,5,1,1,3.4,511
84870,5,1,1,3.4,511
84873,3,1,1,2.1999999999999997,311
84876,5,1,1,3.4,511
84878,3,1,1,2.1999999999999997,311
84883,4,1,1,2.8,411
84885,3,1,1,2.1999999999999997,311
84886,4,1,1,2.8,411
84890,5,1,1,3.4,511
84891,4,1,1,2.8,411
84892,4,1,1,2.8,411
84893,1,1,1,0.9999999999999999,111
84894,5,1,1,3.4,511
84895,4,1,1,2.8,411
84897,5,1,1,3.4,511
84899,3,1,1,2.1999999999999997,311
84901,5,1,1,3.4,511
84903,1,1,1,0.9999999999999999,111
84906,1,1,1,0.9999999999999999,111
84907,3,1,1,2.1999999999999997,311
84911,2,1,1,1.6,211
84912,5,1,1,3.4,511
84914,2,1,1,1.6,211
84915,1,1,1,0.9999999999999999,111
84916,4,1,1,2.8,411
84919,1,1,1,0.9999999999999999,111
84920,3,1,1,2.1999999999999997,311
84921,5,1,1,3.4,511
84925,4,1,1,2.8,411
84928,2,1,1,1.6,211
84931,2,1,1,1.6,211
84932,3,1,1,2.1999999999999997,311
84933,3,1,1,2.1999999999999997,311
84934,3,1,1,2.1999999999999997,311
84938,3,1,1,2.1999999999999997,311
84939,5,1,1,3.4,511
84940,2,1,1,1.6,211
84942,1,1,1,0.9999999999999999,111
84946,4,1,1,2.8,411
84947,4,1,1,2.8,411
84949,5,1,1,3.4,511
84951,2,1,1,1.6,211
84955,3,1,1,2.1999999999999997,311
84956,5,1,1,3.4,511
84959,5,1,1,3.4,511
84960,4,1,1,2.8,411
84962,1,1,1,0.9999999999999999,111
84963,5,1,1,3.4,511
84965,3,1,1,2.1999999999999997,311
84966,1,1,1,0.9999999999999999,111
84967,1,1,1,0.9999999999999999,111
84968,4,1,1,2.8,411
84969,4,1,1,2.8,411
84974,1,1,1,0.9999999999999999,111
84975,1,1,1,0.9999999999999999,111
84976,1,1,1,0.9999999999999999,111
84977,4,1,1,2.8,411
84978,5,1,1,3.4,511
84980,3,1,1,2.1999999999999997,311
84982,5,1,1,3.4,511
84984,5,1,1,3.4,511
84985,5,1,1,3.4,511
84987,4,1,1,2.8,411
84988,1,1,1,0.9999999999999999,111
84994,1,1,1,0.9999999999999999,111
84997,4,1,1,2.8,411
84998,5,1,1,3.4,511
85004,5,1,1,3.4,511
85006,1,1,1,0.9999999999999999,111
85008,2,1,1,1.6,211
85009,3,1,1,2.1999999999999997,311
85011,5,1,1,3.4,511
85013,1,1,1,0.9999999999999999,111
85014,4,1,1,2.8,411
85016,4,1,1,2.8,411
85020,4,2,1,3.1,421
85022,2,1,1,1.6,211
85024,2,1,1,1.6,211
85025,5,1,1,3.4,511
85026,1,1,1,0.9999999999999999,111
85029,1,1,1,0.9999999999999999,111
85032,4,1,1,2.8,411
85033,3,1,1,2.1999999999999997,311
85034,5,1,1,3.4,511
85037,5,1,1,3.4,511
85040,4,1,1,2.8,411
85041,4,1,1,2.8,411
85043,1,1,1,0.9999999999999999,111
85045,4,1,1,2.8,411
85046,4,1,1,2.8,411
85047,3,1,1,2.1999999999999997,311
85048,1,1,1,0.9999999999999999,111
85049,3,1,1,2.1999999999999997,311
85052,5,1,1,3.4,511
85053,1,1,1,0.9999999999999999,111
85055,5,1,1,3.4,511
85056,5,1,1,3.4,511
85058,5,1,1,3.4,511
85059,1,1,1,0.9999999999999999,111
85062,2,1,1,1.6,211
85063,2,1,1,1.6,211
85064,5,1,1,3.4,511
85065,1,1,1,0.9999999999999999,111
85067,4,1,1,2.8,411
85069,5,1,1,3.4,511
85070,2,1,1,1.6,211
85071,5,1,1,3.4,511
85073,5,1,1,3.4,511
85074,5,1,1,3.4,511
85079,3,1,1,2.1999999999999997,311
85081,1,1,1,0.9999999999999999,111
85083,5,1,1,3.4,511
85086,5,1,1,3.4,511
85087,5,1,1,3.4,511
85089,5,1,1,3.4,511
85092,5,1,1,3.4,511
85096,5,1,1,3.4,511
85097,4,1,1,2.8,411
85104,1,1,1,0.9999999999999999,111
85107,2,1,1,1.6,211
85108,2,1,1,1.6,211
85109,3,1,1,2.1999999999999997,311
85110,5,1,1,3.4,511
85112,1,1,1,0.9999999999999999,111
85113,5,1,1,3.4,511
85115,4,1,1,2.8,411
85116,5,1,1,3.4,511
85117,4,1,1,2.8,411
85118,2,1,1,1.6,211
85119,5,1,1,3.4,511
85120,2,1,1,1.6,211
85123,5,1,1,3.4,511
85125,1,1,1,0.9999999999999999,111
85126,1,1,1,0.9999999999999999,111
85127,1,1,1,0.9999999999999999,111
85129,5,1,1,3.4,511
85130,2,1,1,1.6,211
85131,5,1,1,3.4,511
85132,3,1,1,2.1999999999999997,311
85135,1,1,1,0.9999999999999999,111
85137,2,1,1,1.6,211
85138,3,1,1,2.1999999999999997,311
85139,2,1,1,1.6,211
85143,1,1,1,0.9999999999999999,111
85145,4,2,1,3.1,421
85146,4,1,1,2.8,411
85147,1,1,1,0.9999999999999999,111
85149,1,1,1,0.9999999999999999,111
85150,3,1,1,2.1999999999999997,311
85156,1,1,1,0.9999999999999999,111
85160,4,1,1,2.8,411
85161,4,1,1,2.8,411
85163,5,1,1,3.4,511
85164,1,1,1,0.9999999999999999,111
85165,5,1,1,3.4,511
85166,4,1,1,2.8,411
85167,5,1,1,3.4,511
85169,1,1,1,0.9999999999999999,111
85170,3,1,1,2.1999999999999997,311
85173,5,1,1,3.4,511
85175,1,1,1,0.9999999999999999,111
85176,1,1,1,0.9999999999999999,111
85177,1,1,1,0.9999999999999999,111
85181,3,1,1,2.1999999999999997,311
85183,4,2,1,3.1,421
85185,4,1,1,2.8,411
85187,2,1,1,1.6,211
85188,3,1,1,2.1999999999999997,311
85189,2,1,1,1.6,211
85190,2,1,1,1.6,211
85191,4,1,1,2.8,411
85195,5,1,1,3.4,511
85196,3,1,1,2.1999999999999997,311
85198,5,1,1,3.4,511
85200,5,1,1,3.4,511
85201,5,2,1,3.7,521
85203,3,1,1,2.1999999999999997,311
85206,1,1,1,0.9999999999999999,111
85207,5,1,1,3.4,511
85210,5,1,1,3.4,511
85211,2,1,1,1.6,211
85219,4,1,1,2.8,411
85220,4,1,1,2.8,411
85222,2,1,1,1.6,211
85224,1,1,1,0.9999999999999999,111
85227,2,1,1,1.6,211
85228,3,1,1,2.1999999999999997,311
85232,1,1,1,0.9999999999999999,111
85236,3,1,1,2.1999999999999997,311
85237,5,1,1,3.4,511
85239,4,1,1,2.8,411
85240,5,1,1,3.4,511
85242,1,1,1,0.9999999999999999,111
85245,2,1,1,1.6,211
85247,4,1,1,2.8,411
85249,3,1,1,2.1999999999999997,311
85252,5,1,1,3.4,511
85254,2,1,1,1.6,211
85255,1,1,1,0.9999999999999999,111
85256,5,1,1,3.4,511
85257,2,1,1,1.6,211
85259,3,1,1,2.1999999999999997,311
85260,1,1,1,0.9999999999999999,111
85264,1,1,1,0.9999999999999999,111
85265,5,1,1,3.4,511
85266,1,1,1,0.9999999999999999,111
85268,4,1,1,2.8,411
85269,3,1,1,2.1999999999999997,311
85270,5,1,1,3.4,511
85271,5,1,1,3.4,511
85272,4,1,1,2.8,411
85276,3,1,1,2.1999999999999997,311
85278,1,1,1,0.9999999999999999,111
85280,4,1,1,2.8,411
85283,5,1,1,3.4,511
85284,1,1,1,0.9999999999999999,111
85285,1,1,1,0.9999999999999999,111
85286,4,1,1,2.8,411
85289,5,1,1,3.4,511
85292,1,1,1,0.9999999999999999,111
85293,5,1,1,3.4,511
85294,5,1,1,3.4,511
85296,4,1,1,2.8,411
85298,4,1,1,2.8,411
85300,5,1,1,3.4,511
85301,3,1,1,2.1999999999999997,311
85302,4,1,1,2.8,411
85303,3,1,1,2.1999999999999997,311
85309,1,1,1,0.9999999999999999,111
85310,1,1,1,0.9999999999999999,111
85311,1,1,1,0.9999999999999999,111
85315,5,2,1,3.7,521
85316,5,2,1,3.7,521
85317,3,1,1,2.1999999999999997,311
85320,3,1,1,2.1999999999999997,311
85322,5,1,1,3.4,511
85323,5,1,1,3.4,511
85324,2,1,1,1.6,211
85327,3,1,1,2.1999999999999997,311
85329,1,1,1,0.9999999999999999,111
85330,5,1,1,3.4,511
85331,2,1,1,1.6,211
85332,4,1,1,2.8,411
85336,5,2,1,3.7,521
85337,4,1,1,2.8,411
85339,2,1,1,1.6,211
85340,4,1,1,2.8,411
85342,4,1,1,2.8,411
85343,2,1,1,1.6,211
85344,5,1,1,3.4,511
85345,4,1,1,2.8,411
85347,2,1,1,1.6,211
85348,4,1,1,2.8,411
85354,3,1,1,2.1999999999999997,311
85355,4,1,1,2.8,411
85359,4,1,1,2.8,411
85360,5,1,1,3.4,511
85363,3,1,1,2.1999999999999997,311
85365,5,1,1,3.4,511
85371,4,1,1,2.8,411
85373,2,1,1,1.6,211
85375,2,1,1,1.6,211
85376,5,1,1,3.4,511
85377,5,1,1,3.4,511
85379,4,1,1,2.8,411
85380,2,1,1,1.6,211
85381,4,1,1,2.8,411
85382,3,1,1,2.1999999999999997,311
85386,2,1,1,1.6,211
85387,4,1,1,2.8,411
85388,4,1,1,2.8,411
85392,4,1,1,2.8,411
85395,3,1,1,2.1999999999999997,311
85399,2,1,1,1.6,211
85400,5,1,1,3.4,511
85401,4,1,1,2.8,411
85402,2,1,1,1.6,211
85403,2,1,1,1.6,211
85404,4,1,1,2.8,411
85405,3,1,1,2.1999999999999997,311
85406,5,1,1,3.4,511
85407,5,1,1,3.4,511
85408,5,1,1,3.4,511
85412,2,1,1,1.6,211
85414,4,1,1,2.8,411
85415,3,1,1,2.1999999999999997,311
85416,3,1,1,2.1999999999999997,311
85418,2,1,1,1.6,211
85421,5,1,1,3.4,511
85423,5,1,1,3.4,511
85424,3,1,1,2.1999999999999997,311
85426,2,1,1,1.6,211
85428,2,1,1,1.6,211
85430,1,1,1,0.9999999999999999,111
85432,5,1,1,3.4,511
85434,5,1,1,3.4,511
85438,1,1,1,0.9999999999999999,111
85440,1,1,1,0.9999999999999999,111
85443,5,1,1,3.4,511
85444,5,1,1,3.4,511
85451,1,1,1,0.9999999999999999,111
85453,5,1,1,3.4,511
85455,5,1,1,3.4,511
85457,3,1,1,2.1999999999999997,311
85462,4,1,1,2.8,411
85463,4,1,1,2.8,411
85466,3,1,1,2.1999999999999997,311
85468,5,1,1,3.4,511
85470,5,1,1,3.4,511
85473,4,1,1,2.8,411
85475,4,1,1,2.8,411
85478,2,1,1,1.6,211
85479,1,1,1,0.9999999999999999,111
85482,5,1,1,3.4,511
85483,2,1,1,1.6,211
85484,3,1,1,2.1999999999999997,311
85486,2,1,1,1.6,211
85487,5,1,1,3.4,511
85489,1,1,1,0.9999999999999999,111
85490,5,1,1,3.4,511
85491,3,1,1,2.1999999999999997,311
85493,5,1,1,3.4,511
85494,5,1,1,3.4,511
85495,1,1,1,0.9999999999999999,111
85498,1,1,1,0.9999999999999999,111
85504,3,1,1,2.1999999999999997,311
85505,5,1,1,3.4,511
85506,2,1,1,1.6,211
85507,5,1,1,3.4,511
85508,4,1,1,2.8,411
85509,3,1,1,2.1999999999999997,311
85511,5,2,1,3.7,521
85513,4,1,1,2.8,411
85515,1,1,1,0.9999999999999999,111
85516,5,1,1,3.4,511
85517,2,1,1,1.6,211
85519,3,1,1,2.1999999999999997,311
85520,1,1,1,0.9999999999999999,111
85521,4,1,1,2.8,411
85523,1,1,1,0.9999999999999999,111
85526,5,1,1,3.4,511
85528,3,1,1,2.1999999999999997,311
85530,3,1,1,2.1999999999999997,311
85531,5,1,1,3.4,511
85535,4,1,1,2.8,411
85536,5,1,1,3.4,511
85537,4,1,1,2.8,411
85544,2,1,1,1.6,211
85545,2,1,1,1.6,211
85547,4,1,1,2.8,411
85550,1,1,1,0.9999999999999999,111
85554,5,1,1,3.4,511
85555,3,1,1,2.1999999999999997,311
85558,5,1,1,3.4,511
85559,3,1,1,2.1999999999999997,311
85561,3,1,1,2.1999999999999997,311
85562,5,1,1,3.4,511
85564,1,1,1,0.9999999999999999,111
85570,2,1,1,1.6,211
85571,1,1,1,0.9999999999999999,111
85573,3,1,1,2.1999999999999997,311
85574,1,1,1,0.9999999999999999,111
85576,3,1,1,2.1999999999999997,311
85578,5,1,1,3.4,511
85580,4,1,1,2.8,411
85582,2,1,1,1.6,211
85584,1,1,1,0.9999999999999999,111
85585,5,1,1,3.4,511
85595,4,1,1,2.8,411
85596,4,1,1,2.8,411
85598,1,1,1,0.9999999999999999,111
85599,3,1,1,2.1999999999999997,311
85601,5,1,1,3.4,511
85602,3,1,1,2.1999999999999997,311
85604,5,1,1,3.4,511
85606,4,1,1,2.8,411
85611,5,1,1,3.4,511
85617,1,1,1,0.9999999999999999,111
85618,4,1,1,2.8,411
85619,5,1,1,3.4,511
85622,4,1,1,2.8,411
85623,4,1,1,2.8,411
85626,3,1,1,2.1999999999999997,311
85629,2,1,1,1.6,211
85630,5,1,1,3.4,511
85632,4,1,1,2.8,411
85634,5,1,1,3.4,511
85635,4,2,1,3.1,421
85637,2,1,1,1.6,211
85639,5,1,1,3.4,511
85640,5,1,1,3.4,511
85642,1,1,1,0.9999999999999999,111
85643,4,1,1,2.8,411
85645,3,1,1,2.1999999999999997,311
85646,1,1,1,0.9999999999999999,111
85647,4,1,1,2.8,411
85648,4,1,1,2.8,411
85650,3,1,1,2.1999999999999997,311
85653,5,1,1,3.4,511
85655,3,2,1,2.5,321
85656,1,1,1,0.9999999999999999,111
85657,3,1,1,2.1999999999999997,311
85659,2,1,1,1.6,211
85661,1,1,1,0.9999999999999999,111
85662,5,1,1,3.4,511
85666,2,1,1,1.6,211
85667,1,1,1,0.9999999999999999,111
85669,2,1,1,1.6,211
85670,4,1,1,2.8,411
85675,4,1,1,2.8,411
85679,3,1,1,2.1999999999999997,311
85680,5,2,1,3.7,521
85681,5,1,1,3.4,511
85684,5,1,1,3.4,511
85686,2,1,1,1.6,211
85687,4,2,1,3.1,421
85689,4,1,1,2.8,411
85691,5,1,1,3.4,511
85692,4,1,1,2.8,411
85693,2,1,1,1.6,211
85696,5,1,1,3.4,511
85697,2,1,1,1.6,211
85698,2,1,1,1.6,211
85700,2,1,1,1.6,211
85701,5,1,1,3.4,511
85702,3,1,1,2.1999999999999997,311
85703,5,1,1,3.4,511
85704,4,1,1,2.8,411
85708,5,1,1,3.4,511
85710,2,1,1,1.6,211
85713,4,1,1,2.8,411
85714,5,1,1,3.4,511
85715,5,1,1,3.4,511
85716,3,1,1,2.1999999999999997,311
85717,2,1,1,1.6,211
85720,4,1,1,2.8,411
85723,4,1,1,2.8,411
85724,5,1,1,3.4,511
85725,3,1,1,2.1999999999999997,311
85730,5,1,1,3.4,511
85734,3,1,1,2.1999999999999997,311
85736,3,1,1,2.1999999999999997,311
85738,5,1,1,3.4,511
85740,1,1,1,0.9999999999999999,111
85741,4,1,1,2.8,411
85744,2,1,1,1.6,211
85747,2,1,1,1.6,211
85749,5,1,1,3.4,511
85755,3,1,1,2.1999999999999997,311
85757,4,1,1,2.8,411
85758,2,1,1,1.6,211
85762,4,1,1,2.8,411
85764,3,1,1,2.1999999999999997,311
85765,5,1,1,3.4,511
85768,4,1,1,2.8,411
85772,2,1,1,1.6,211
85776,2,1,1,1.6,211
85777,5,1,1,3.4,511
85780,5,1,1,3.4,511
85781,4,1,1,2.8,411
85782,1,1,1,0.9999999999999999,111
85784,4,1,1,2.8,411
85786,4,1,1,2.8,411
85787,2,1,1,1.6,211
85788,5,1,1,3.4,511
85790,4,1,1,2.8,411
85791,1,1,1,0.9999999999999999,111
85793,5,1,1,3.4,511
85795,5,1,1,3.4,511
85796,5,1,1,3.4,511
85799,3,1,1,2.1999999999999997,311
85805,2,1,1,1.6,211
85806,4,1,1,2.8,411
85808,3,1,1,2.1999999999999997,311
85811,3,1,1,2.1999999999999997,311
85818,5,2,1,3.7,521
85819,3,1,1,2.1999999999999997,311
85820,2,1,1,1.6,211
85822,5,1,1,3.4,511
85823,5,1,1,3.4,511
85824,4,1,1,2.8,411
85826,4,1,1,2.8,411
85827,2,1,1,1.6,211
85828,1,1,1,0.9999999999999999,111
85829,4,1,1,2.8,411
85830,5,1,1,3.4,511
85832,3,2,1,2.5,321
85833,4,1,1,2.8,411
85834,1,1,1,0.9999999999999999,111
85837,4,1,1,2.8,411
85838,3,1,1,2.1999999999999997,311
85843,2,1,1,1.6,211
85844,5,1,1,3.4,511
85845,5,1,1,3.4,511
85846,5,1,1,3.4,511
85849,5,1,1,3.4,511
85853,5,1,1,3.4,511
85855,5,1,1,3.4,511
85856,5,1,1,3.4,511
85858,3,1,1,2.1999999999999997,311
85862,3,1,1,2.1999999999999997,311
85866,3,1,1,2.1999999999999997,311
85869,3,1,1,2.1999999999999997,311
85870,3,1,1,2.1999999999999997,311
85871,5,1,1,3.4,511
85872,5,1,1,3.4,511
85874,3,1,1,2.1999999999999997,311
85875,4,1,1,2.8,411
85880,1,1,1,0.9999999999999999,111
85883,5,1,1,3.4,511
85884,4,1,1,2.8,411
85887,5,1,1,3.4,511
85889,5,1,1,3.4,511
85890,3,1,1,2.1999999999999997,311
85891,2,1,1,1.6,211
85893,2,1,1,1.6,211
85894,1,1,1,0.9999999999999999,111
85895,3,1,1,2.1999999999999997,311
85902,5,1,1,3.4,511
85903,1,1,1,0.9999999999999999,111
85905,2,1,1,1.6,211
85906,1,1,1,0.9999999999999999,111
85907,3,1,1,2.1999999999999997,311
85910,1,1,1,0.9999999999999999,111
85911,5,1,1,3.4,511
85914,5,1,1,3.4,511
85915,1,1,1,0.9999999999999999,111
85917,1,1,1,0.9999999999999999,111
85918,4,2,1,3.1,421
85919,1,1,1,0.9999999999999999,111
85920,1,1,1,0.9999999999999999,111
85923,5,1,1,3.4,511
85930,5,1,1,3.4,511
85931,3,1,1,2.1999999999999997,311
85932,1,1,1,0.9999999999999999,111
85935,4,1,1,2.8,411
85936,4,1,1,2.8,411
85937,2,1,1,1.6,211
85938,5,1,1,3.4,511
85939,1,1,1,0.9999999999999999,111
85940,4,1,1,2.8,411
85941,3,1,1,2.1999999999999997,311
85943,4,1,1,2.8,411
85944,5,1,1,3.4,511
85946,5,1,1,3.4,511
85952,5,1,1,3.4,511
85958,1,1,1,0.9999999999999999,111
85960,3,1,1,2.1999999999999997,311
85961,5,1,1,3.4,511
85964,2,1,1,1.6,211
85965,3,1,1,2.1999999999999997,311
85966,4,1,1,2.8,411
85971,3,1,1,2.1999999999999997,311
85973,4,1,1,2.8,411
85976,4,1,1,2.8,411
85977,2,1,1,1.6,211
85979,1,1,1,0.9999999999999999,111
85981,2,1,1,1.6,211
85982,3,1,1,2.1999999999999997,311
85983,5,1,1,3.4,511
85984,2,1,1,1.6,211
85986,5,1,1,3.4,511
85987,3,1,1,2.1999999999999997,311
85988,5,1,1,3.4,511
85990,1,1,1,0.9999999999999999,111
85992,3,1,1,2.1999999999999997,311
85996,4,1,1,2.8,411
85997,5,1,1,3.4,511
85998,2,1,1,1.6,211
85999,3,1,1,2.1999999999999997,311
86000,3,1,1,2.1999999999999997,311
86003,4,1,1,2.8,411
86006,2,1,1,1.6,211
86007,2,1,1,1.6,211
86010,4,1,1,2.8,411
86011,1,1,1,0.9999999999999999,111
86012,2,1,1,1.6,211
86013,1,1,1,0.9999999999999999,111
86016,4,1,1,2.8,411
86018,4,1,1,2.8,411
86019,4,1,1,2.8,411
86020,4,1,1,2.8,411
86022,2,1,1,1.6,211
86024,2,1,1,1.6,211
86025,5,1,1,3.4,511
86026,3,1,1,2.1999999999999997,311
86027,5,1,1,3.4,511
86030,3,1,1,2.1999999999999997,311
86031,4,1,1,2.8,411
86033,2,1,1,1.6,211
86035,5,1,1,3.4,511
86037,2,1,1,1.6,211
86038,3,1,1,2.1999999999999997,311
86039,5,1,1,3.4,511
86040,3,1,1,2.1999999999999997,311
86041,4,1,1,2.8,411
86045,5,1,1,3.4,511
86047,4,2,1,3.1,421
86048,5,1,1,3.4,511
86049,5,1,1,3.4,511
86051,1,1,1,0.9999999999999999,111
86052,4,1,1,2.8,411
86056,2,1,1,1.6,211
86058,1,1,1,0.9999999999999999,111
86059,1,1,1,0.9999999999999999,111
86060,4,1,1,2.8,411
86065,1,1,1,0.9999999999999999,111
86066,4,1,1,2.8,411
86067,5,2,1,3.7,521
86068,3,1,1,2.1999999999999997,311
86073,3,1,1,2.1999999999999997,311
86074,2,1,1,1.6,211
86076,4,1,1,2.8,411
86078,3,1,1,2.1999999999999997,311
86079,3,1,1,2.1999999999999997,311
86081,5,1,1,3.4,511
86083,4,1,1,2.8,411
86086,1,1,1,0.9999999999999999,111
86088,2,1,1,1.6,211
86089,5,1,1,3.4,511
86090,1,1,1,0.9999999999999999,111
86092,1,1,1,0.9999999999999999,111
86093,3,1,1,2.1999999999999997,311
86097,2,1,1,1.6,211
